FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,RWA,Rwanda,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,94.28,,,,,,76.78,,,,,,,,,,,,82.612,,,53.281,53.882,51.883,55.248,49.017,51.089,55.8
A,Annual,SAS,South Asia,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.67777966105817,,,,,,57.18628593493413,,,,,57.69459508563336,,,,,53.36251748646343,,51.68709680299725,,,,,,44.02059291744442,46.21282606888229,46.51981544765577,47.88361765889319,50.72491390543435,53.43346052321986
A,Annual,SAU,Saudi Arabia,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7,,,,,,,47.0,47.0,46.3,45.2,,,,47.5,47.66,47.73,47.208,,,50.759,51.132,50.86,51.0,,51.671,52.608,54.627,54.963,57.105,57.645,63.931
A,Annual,SDN,Sudan,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.075,,,41.122,,,,,,,,,,,35.009,
A,Annual,SEN,Senegal,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.6,,,,,,,,,,,61.91,,,,44.98,,,,,52.486,,,,42.412,47.883,44.126,,49.26,,,50.472,
A,Annual,SGP,Singapore,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,55.07,55.46,56.44,57.89,58.32,60.78,,66.1,66.16,66.66,63.81,61.57,63.42,65.36,67.43,,48.68,55.23,54.46,54.28,50.83,52.5,51.36,49.41,61.0,59.43,62.0,60.0,59.5,59.6,,62.11,61.24,63.02,61.6,63.49,63.48,64.12,64.13,64.52,65.75,65.25,64.87,65.08,65.17,64.5,67.208,67.461,66.202
A,Annual,SLB,Solomon Islands,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.971,,,,,,67.793,,,,61.44,,,,85.363,,,,,,,,,,
A,Annual,SLE,Sierra Leone,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9,67.55,,,,,,,,,,54.284,,,,52.191,,,,,
A,Annual,SLV,El Salvador,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.85,,,48.4,56.22,55.68,57.01,55.32,55.9,56.0,51.91,52.83,50.57,55.4,58.25,58.93,59.02,58.16,58.103,58.55,59.4,59.878,58.397,57.77,57.892,57.569,57.428,58.212,56.278,57.004,58.674,60.109
A,Annual,SMR,San Marino,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,57.47,57.84,58.32,58.59,58.8,59.13,60.29,61.29,61.58,,64.01,63.92,64.5,64.94,,,,,,,,,,,,,,,,,90.64,,,65.85,66.35,65.58,66.67,67.0,
A,Annual,SOM,Somalia,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.623,,,,
A,Annual,SRB,Serbia,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.34,40.4,41.78,44.434,41.198,37.913,35.779,35.491,37.732,41.957,42.478,45.191,46.697,47.553,48.953,49.094,50.748,52.41,53.428
A,Annual,SSD,South Sudan,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.893,,,,,,,,,,,,,,,
A,Annual,STP,Sao Tome and Principe,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6,,,,,,29.23,,,,,,,,,,,21.777,,,,,,
A,Annual,SUR,Suriname,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7,,43.48,44.88,42.72,43.91,,,,39.53,,,,,,,,,,57.11,57.46,57.28,56.53,57.58,58.55,55.63,51.673,,,,,,,
A,Annual,SVK,Slovak Republic,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.717,51.989,53.336,52.576,51.691,49.68,48.546,48.64,48.715,49.584,49.12,49.802,51.231,52.294,53.673,51.799,50.522,50.772,50.945,50.861,52.817,52.816,54.261,55.086,55.9,56.256,55.069,56.347,57.755,58.001
A,Annual,SVN,Slovenia,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.42,52.34,54.41,55.12,55.925,56.38,54.95,54.812,54.392,54.666,52.79,55.425,55.393,55.766,56.818,56.888,55.95,54.889,53.193,52.449,51.461,52.096,52.18,52.068,54.59,55.805,55.485,54.891,55.704,56.579,56.387
A,Annual,SWE,Sweden,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.048,71.46,68.206,64.17,63.327,62.942,55.455,54.493,54.804,56.248,57.104,59.771,59.553,59.268,58.351,58.309,58.876,59.763,59.949,58.024,64.461,65.4,65.46,65.745,66.232,66.65,67.054,67.838,68.33,68.344,67.212,60.869,62.096,62.389
A,Annual,SWZ,Eswatini,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,,40.26,,,,,,,,,,,,,,,,,,,39.519,,,,,32.717,,
A,Annual,SYC,Seychelles,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2,,,,,,,,,62.29,,,67.341,68.092,66.788,67.685,66.254,64.616,63.082,,,61.449
A,Annual,SYR,Syrian Arab Republic,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,45.98,,,,,,,,,,,,,,,,,,50.8,,52.8,,48.1,,47.9,51.3,47.5,47.05,43.14,,,42.07,40.52,39.45,39.44,39.02,,,,,,,,,,,,,
A,Annual,TCA,Turks and Caicos Islands,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.7,75.3,74.2,72.2,73.0,54.8,56.18,58.72,,,,,,,,,,,,,,,
A,Annual,TCD,Chad,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9,,,,,,,,,,,,,,,,,,,,,,,,,59.293,,,,,
A,Annual,TEA,East Asia & Pacific (IDA & IBRD),WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.49467943329684,72.88815532216826,71.87977096438293,71.46941866393554,70.87303631721764,70.27188995494069,70.11427412352396,70.3024702142144,69.58325805464038,69.53474842828564,68.35555362712199,68.29108478603759,68.22242915154767,68.06182854217754,67.92544186890495,67.65517533283115,67.53492272860406,67.12372063525127,66.95348549248159,66.87079897209341,,,,
A,Annual,TEC,Europe & Central Asia (IDA & IBRD),WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.57430505430414,51.93493611237783,53.81850491209256,54.00790487459903,53.43363246767464,52.73757047436637,52.24366074277497,53.04136451011891,52.86595476654614,53.01821016434815,53.86225677909974,55.11126256796947,55.20433547158617,55.96215791780877,56.71562316256143,57.0974459486217,57.16023802558217,57.18158882277863,57.9615410197716,57.6106700977092,56.19659902242259,56.53111380473148,55.67537603895525,53.55368958813152,53.84568893121445,57.31026210096766,55.97369499548585
A,Annual,TGO,Togo,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.464,,,,,76.654,,,,53.48,,55.9,,72.422,,,69.339,
A,Annual,THA,Thailand,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,70.51,,76.36,73.75,85.26,,73.36,,75.98,,,79.52,82.52,83.47,82.01,,,,77.66,,73.95,74.38,,,73.429,,,,,,,74.044,,71.39,71.148,72.71,72.51,70.097,69.43,68.822,67.78,66.941,67.28,66.484,66.284,66.125,66.903,67.739
A,Annual,TJK,Tajikistan,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.89,58.38,30.52,30.25,29.79,29.33,39.522,,,,,,,39.45,,,,,,,
A,Annual,TKM,Turkmenistan,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.27,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,TLA,Latin America & Caribbean (IDA & IBRD),WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.91564697226365,61.64257043628849,,57.7388164003254,57.21775725119665,58.10357664608782,58.03265967303852,57.90356343769294,,58.47640289284938,58.39186416182424,58.15240512462053,59.39160988943971,59.53373164404136,60.72774129980537,59.97087202599003,60.57793318143858,60.00560689492998,,60.00712815694965,59.83908909855804,59.78349393545724,59.58830527905226,59.62219078971503,58.75063299109696,58.61620703115396,58.62780309361399,58.84660803838044,53.5383602149758,56.59494294878325,58.73687564924167,59.36628042655057
A,Annual,TLS,Timor-Leste,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.698,,,,,,58.642,,,40.165,,,52.39,,53.481,63.944,,,,,33.814,46.009,
A,Annual,TMN,Middle East & North Africa (IDA & IBRD),WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.42925731013617,44.98933772536021,42.90920663672375,43.75063568361366,43.68716186446611,42.60791145397518,44.22375054664717,42.70634060975014,43.68237386905824,42.50997799702606,,,43.73235652385426,,42.85699299288889,,
A,Annual,TON,Tonga,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,34.47,,,,,,,,,,,,,,,,,,,38.24,,,,,,,,,,,,,54.725,,52.56,,,58.332,,
A,Annual,TSA,South Asia (IDA & IBRD),WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.67777966105817,,,,,,57.18628593493413,,,,,57.69459508563336,,,,,53.36251748646343,,51.68709680299725,,,,,,44.02059291744441,46.21282606888228,46.51981544765577,47.88361765889319,50.72491390543435,53.43346052321986
A,Annual,TTO,Trinidad and Tobago,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,31.15,,,31.6,,,,34.24,53.04,,53.68,,53.18,,51.62,48.91,45.82,45.47,44.65,44.78,,48.3,,48.5,,,51.3,,,53.74,,,,,,,59.94,60.54,59.37,58.407,57.878,58.812,59.107,59.889,58.521,57.371,,,54.91,52.762,51.867,52.3,53.41
A,Annual,TUN,Tunisia,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.31,,,,,40.52,,,38.11,,,,,,,,39.642,39.928,40.189,40.422,40.33,40.773,38.541,39.354,39.868,35.903,39.93,39.828,39.774,,40.54,,,38.805,38.537
A,Annual,TUR,Turkiye,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.82,54.96,52.077,52.326,51.241,47.498,49.974,50.005,50.174,48.969,49.173,48.668,46.704,45.646,44.442,43.235,41.289,41.495,41.528,41.484,41.745,41.166,43.002,44.986,45.359,45.898,45.507,46.014,46.328,47.065,47.382,45.681,42.846,45.204,47.503,48.308
A,Annual,TUV,Tuvalu,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.27,,,,,,,,,,,,,,50.72,35.622,,,,,40.726,
A,Annual,TZA,Tanzania,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.85,,,,,85.434,,91.172,,82.422,79.18,74.947,75.73,82.183,,,,,,78.157,,,
A,Annual,UGA,Uganda,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,36.75,,80.4,,,,,71.981,79.274,67.654,84.21,75.434,,,69.557,,75.741,,76.508,,
A,Annual,UKR,Ukraine,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.652,57.843,57.926,58.665,59.297,57.734,58.542,59.249,59.736,60.151,56.58,56.65,56.34,56.1,57.078,51.703,49.867,49.266,,
A,Annual,UMC,Upper middle income,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.31062954212344,68.38816258463548,68.17699612522641,67.71710606820977,67.0744169329454,65.93526408112132,65.92278597627033,65.59216941504936,65.32223605492203,64.55646551379058,63.81024502434889,63.57471060080918,63.69182295922724,63.79862892819556,62.94116407922157,63.30417452872182,62.67593999847642,62.45105585355135,63.0849100970473,62.87842716712483,,,,
A,Annual,URY,Uruguay,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.297,53.536,52.568,52.29,49.987,49.264,51.764,52.367,55.26,57.816,58.869,59.732,59.683,61.853,61.015,60.666,61.561,60.072,59.546,59.056,58.371,57.883,54.74,57.021,58.204,59.188
A,Annual,USA,United States,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,56.1,55.4,55.5,55.4,55.7,56.2,56.9,57.3,57.5,58.0,57.4,56.6,57.0,57.8,57.8,56.1,56.8,57.9,59.3,59.9,59.2,59.0,57.8,57.9,59.5,60.1,60.7,61.5,62.3,63.0,62.8,61.7,61.5,61.7,62.579,62.948,63.223,63.844,64.06,64.253,64.396,63.663,62.732,62.277,62.345,62.689,63.12,62.987,62.177,59.32,58.472,58.372,58.561,58.584,59.007,59.343,59.729,60.114,60.422,60.784,56.772,58.361,59.965,60.326
A,Annual,UZB,Uzbekistan,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3,37.4,38.68,39.29,39.88,40.83,,67.64,66.91,66.24,66.61,67.09,67.72,68.19,68.73,69.24,67.37,68.14,53.241,,,
A,Annual,VCT,St. Vincent and the Grenadines,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,49.6,,,,,,,52.5,,,,,,,,,,,,,,,
A,Annual,VEN,"Venezuela, RB",WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,31.56,,51.46,,52.03,,57.68,57.29,55.6,48.25,49.08,49.57,50.72,52.56,51.68,,,,,53.54,,55.1,,58.2,,,,57.98,,,57.422,59.278,59.727,60.279,60.137,59.312,59.234,58.948,,,,57.93,63.056,,,55.38,,,
A,Annual,VGB,British Virgin Islands,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,VNM,Viet Nam,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3,72.2,72.0,71.8,70.7,71.0,70.9,70.4,69.88,,,72.841,,74.511,75.321,75.512,75.405,76.008,76.076,75.771,75.141,74.701,74.737,74.359,71.742,71.159,72.512,71.018
